"","x","y","extent","depth","vdepth","horizontal","relief","skyline","building","sdi","greeney","pavement"
"459",13473672.8670202,308049.124672331,55800,2664.55295456568,251.25869214931,20600,0.769646085752907,103.83439106045,0.247311827956989,1.436,0.0716845878136201,0.302867383512545
"460",13473596.8849008,308017.249836377,30300,1942.81080916956,300.310068741175,10700,0.697862351905432,121.95899875335,0.257425742574257,1.47,0.102310231023102,0.247524752475248
"461",13473558.8938411,308001.3124184,37100,2454.12072359737,689.836292850993,9500,0.696664464620963,107.392501533804,0.355795148247978,1.65,0.0943396226415094,0.21832884097035
"462",13473554.9608616,308416.832955778,54100,2671.48336107835,325.655775012261,18500,0.607395463276063,121.013895667531,0.277264325323475,1.553,0.066543438077634,0.208872458410351
"463",13473571.9117526,308378.66365806,56100,2672.53298736618,296.717686719519,22000,0.605117404166514,114.877485947284,0.219251336898396,1.381,0.126559714795009,0.212121212121212
"464",13473588.8626435,308340.494360343,21500,1464.06774619747,208.734711819695,7800,0.542178449181166,95.6578120426392,0.158139534883721,1.126,0.106976744186047,0.297674418604651
"465",13473261.3109317,309082.214670408,101100,2758.166960765,464.777402315456,43300,0.604730333330301,112.214637115942,0.207715133531157,1.399,0.0840751730959446,0.297725024727992
"466",13473280.0864688,309044.306109827,100800,2749.76103767312,471.543644800695,45200,0.626228787460832,110.057436380699,0.201388888888889,1.376,0.0674603174603175,0.301587301587302
"467",13473303.9493918,309185.325722411,56400,2856.00011144306,267.222065337762,37400,0.623752055521972,157.534417660227,0.00709219858156028,0.937,0.0780141843971631,0.409574468085106
"468",13473879.0237022,307859.439432492,101800,3156.52693027173,677.108383446354,55300,1.10849128811538,88.6600597703346,0.121807465618861,1.498,0.068762278978389,0.31532416502947
"469",13473862.0835205,307897.873351696,100400,3196.32333109749,600.072613343301,57800,1.11452724785007,94.1689530481703,0.109561752988048,1.42,0.0637450199203187,0.328685258964143
"470",13473845.1433387,307936.3072709,92200,3225.27648512025,502.703099530789,52200,1.10157568929921,98.284707149044,0.116052060737527,1.356,0.0531453362255965,0.343817787418655
"471",13472454.4224943,306497.563554545,90600,3300.70242300041,926.828272858091,21200,0.565908288700543,91.622787386128,0.291390728476821,1.777,0.198675496688742,0.268211920529801
"472",13472491.6110006,306514.021196068,107700,3164.3806774329,709.926704779966,26300,1.19396882183955,77.0111657854706,0.155060352831941,1.66,0.227483751160631,0.25255338904364
"473",13472627.4807317,306574.615062951,82500,3245.35382684101,750.997427714813,25200,1.01905667381873,79.901480644878,0.202424242424242,1.592,0.197575757575758,0.212121212121212
"474",13472703.2847241,306608.913556098,30100,2761.69282235432,929.126824283056,12500,0.658978206082208,84.5889361384616,0.378737541528239,1.332,0.053156146179402,0.0996677740863787
"475",13473373.7547697,307918.588189555,29100,2342.69319804532,265.199527789893,8000,0.280518582360507,121.682607554352,0.0549828178694158,1.063,0.22680412371134,0.261168384879725
"476",13473202.3535038,307842.755606644,36200,3267.37644659845,243.319868572248,13800,0.355476644137048,16.5221268356329,0.0718232044198895,1.136,0.168508287292818,0.422651933701657
"477",13473217.6741947,309380.729248568,69500,3277.35687535881,860.238421543819,22600,0.591845164846878,89.103094264662,0.247482014388489,1.524,0.129496402877698,0.279136690647482
"478",13473205.5862112,309420.463323436,23000,3239.44640484248,724.452342699773,10900,0.233763218310086,174.099876731966,0.130434782608696,1.188,0.0782608695652174,0.421739130434783
"479",13473099.005855,308078.378909319,33700,3171.88133255903,272.895078549346,12600,0.255645185138145,16.5319049547956,0.0979228486646884,1.183,0.231454005934718,0.27299703264095
"480",13473029.1982009,308234.330230959,5400,306.904831453791,79.8028905802576,400,0.368102085738722,9.88839529749841,0.314814814814815,1.056,0.0925925925925926,0.203703703703704
"481",13472977.7429844,308352.795454055,19400,3125.92649308137,385.323334385038,8300,0.633650120977739,19.6657056371596,0.0618556701030928,0.926,0.128865979381443,0.391752577319588
"482",13473898.8758669,307814.473788174,105300,2964.7099037067,663.143751412296,60900,1.0931199461566,86.2485059860498,0.150047483380817,1.495,0.0512820512820513,0.358024691358025
"483",13473042.9063202,308101.149348719,34200,2470.54363461932,264.1630280306,10200,0.36832686253378,100.522293053978,0.12280701754386,1.169,0.245614035087719,0.374269005847953
"484",13473086.8956392,308074.150909279,39500,3159.50522100745,292.291149086151,13100,0.27308389539956,93.1315557289801,0.111392405063291,1.185,0.260759493670886,0.268354430379747
"485",13473257.2178166,307822.078350934,22800,2321.49092967914,268.653327720151,4500,0.270897318203953,122.891039765606,0.0614035087719298,1.103,0.293859649122807,0.241228070175439
"486",13473299.3262103,307840.647210785,17800,2252.97167457197,254.266700761639,1500,0.25102324971283,21.0279233107518,0.134831460674157,1.232,0.348314606741573,0.247191011235955
"487",13473425.6513915,307896.353790338,23600,2388.25159554627,248.360951732278,7700,0.340630686463648,19.1572099611289,0.0974576271186441,1.083,0.14406779661017,0.207627118644068
"488",13473467.7326892,307914.983503245,14000,2544.06643506885,459.300352874016,3000,0.34984271756198,38.7192072584474,0.0714285714285714,0.858,0.264285714285714,0.235714285714286
"489",13473550.7226447,307954.778419813,11200,1040.23732126289,143.942379339956,4400,0.440419541337736,16.581814865773,0.0982142857142857,1.211,0.142857142857143,0.258928571428571
"490",13472968.268701,308349.671653278,21500,3073.34004904222,447.918451560826,9000,0.625116889308237,20.6814701980689,0.0883720930232558,1.069,0.0976744186046512,0.376744186046512
"491",13472964.4865606,308384.331279319,27900,3075.38297195649,356.531495745853,11300,0.587955414765714,139.23884634695,0.0824372759856631,1.078,0.146953405017921,0.365591397849462
"492",13473791.1440525,307889.908051645,78000,3078.95780257118,437.072208552644,42800,1.08755641267332,98.4589915020823,0.169230769230769,1.576,0.0346153846153846,0.276923076923077
"493",13473832.331448,307796.537875513,70600,2877.53416857002,325.407790965749,34700,0.519467629078563,96.803399606517,0.169971671388102,1.201,0.0580736543909348,0.446175637393768
"494",13473911.8963171,307787.07613414,87600,3264.16994868079,338.144510584026,57400,1.09204775583784,109.081321726318,0.103881278538813,1.353,0.0353881278538813,0.389269406392694
"495",13472842.7130299,308656.390778098,40100,2889.86062782166,313.618260438989,14600,0.496935706171611,21.6249424771742,0.192019950124688,1.147,0.154613466334165,0.321695760598504
"496",13473187.4488196,309245.873108314,65800,2845.14225583515,619.722390250522,19900,0.651158229548092,105.793263523649,0.387537993920973,1.773,0.0699088145896656,0.189969604863222
"497",13473063.901947,308018.989410879,38400,3174.23875174342,298.152679024604,17100,0.347349549004723,14.4955366676102,0.0911458333333333,1.031,0.182291666666667,0.403645833333333
"498",13473150.3862537,307822.391641832,46700,3215.55159579995,222.41233742371,18200,0.387436266025794,65.144180711352,0.0835117773019272,1.025,0.199143468950749,0.50321199143469
"499",13473110.1330868,307804.329661015,42500,2467.75030321223,264.407408398824,14900,0.416261093011553,102.770143025751,0.0917647058823529,1.238,0.232941176470588,0.383529411764706
"500",13473068.5375487,307786.76351929,40700,2515.31806365273,479.745538671217,12800,0.439823468796486,120.26758841762,0.181818181818182,1.434,0.201474201474201,0.297297297297297
"501",13473252.0396241,307725.609770965,32600,2185.34829067511,228.60558520755,6600,0.363048118648157,19.8967836691632,0.0766871165644172,1.085,0.288343558282209,0.315950920245399
"502",13473845.1193461,307764.483852072,84100,2777.56261652749,248.564213450235,48100,1.13110413464791,99.8446019488057,0.116527942925089,1.339,0.0594530321046373,0.394768133174792
"503",13473920.0696284,307763.803018547,86800,3006.74281732623,271.458641114156,53900,1.13012902865269,104.950437940842,0.117511520737327,1.505,0.043778801843318,0.330645161290323
"504",13472875.8706579,308583.803228861,46600,2611.39695686405,442.254302138927,23100,0.700486119175234,134.981882880064,0.15450643776824,1.269,0.113733905579399,0.216738197424893
"505",13472858.376126,308623.176041634,40900,3022.6184683008,316.636265908974,16500,0.532529141103167,30.5403571757868,0.107579462102689,1.087,0.15158924205379,0.405867970660147
"506",13474340.3918376,308881.303776971,57500,3156.68620784777,818.823148904035,18800,0.663235152191389,84.9613097281841,0.297391304347826,1.626,0.0573913043478261,0.27304347826087
"507",13474040.4131238,309031.744867883,68100,2867.04585584629,361.99404912964,27100,0.559372616998966,102.00028820032,0.298091042584435,1.675,0.0337738619676946,0.227606461086637
"508",13472712.541625,309212.825607623,57800,2868.95661671729,516.576445212969,22100,1.08753769577922,95.3789136327141,0.107266435986159,1.244,0.167820069204152,0.273356401384083
"509",13473268.8417999,309264.756024867,84700,2880.41073537376,408.87016053441,34400,0.552302091618789,57.3603816143933,0.18417945690673,1.434,0.105076741440378,0.271546635182999
"510",13473283.4889548,309231.722789681,58300,2870.00059631583,261.261887944124,32100,0.551440396602118,16.9484872987158,0.0531732418524871,1.235,0.135506003430532,0.307032590051458
"511",13473926.7851714,309090.85186527,101400,3245.52937157005,364.298841694098,46300,0.501748722798829,105.08330729144,0.294871794871795,1.666,0.0276134122287968,0.186390532544379
"512",13475473.3470445,308369.621705741,79400,2891.43268749604,379.537489599425,46000,0.828783722539741,108.941426771787,0.159949622166247,1.403,0.0415617128463476,0.258186397984887
"513",13473523.117199,308663.969621565,49200,2749.0354340444,315.773932338775,21500,0.432580917452099,107.952483270214,0.154471544715447,1.381,0.115853658536585,0.290650406504065
"514",13472551.4943869,306586.846891891,139300,2958.85437573672,789.051128587085,34300,0.903305035013776,77.5215330419279,0.313711414213927,1.801,0.195262024407753,0.162239770279971
"515",13473862.6630722,307110.706520033,159900,3287.45341975591,845.213547082412,85500,1.17021259103192,99.2947116459499,0.154471544715447,1.487,0.0737961225766104,0.242651657285804
"516",13473902.4501052,307127.903171907,121200,3281.19500367453,840.133075414794,74300,0.84397605166064,106.8246757903,0.153465346534653,1.353,0.0544554455445545,0.187293729372937
"517",13473942.2371382,307145.099823781,137700,3282.87693004522,816.454340177035,81000,0.787838780578015,94.0002325719075,0.161946259985476,1.385,0.0537400145243283,0.193173565722585
"518",13474123.1651891,306996.80950752,90300,3263.94918392781,844.672785663877,26100,2.96766746078063,91.4576035658017,0.251384274640089,1.82,0.131782945736434,0.172757475083056
"519",13474102.9064009,307173.228884472,147200,3304.25937894336,1168.86101834946,46500,1.03873781838339,107.215681720443,0.411005434782609,1.913,0.0672554347826087,0.123641304347826
"520",13474158.6817233,307027.877868311,110000,3293.61691187844,1125.11972565185,30600,0.931542320746864,117.045563164264,0.409090909090909,1.81,0.0545454545454545,0.131818181818182
"521",13473726.1256525,307094.720586385,139500,3301.50941902327,816.390719538373,62000,1.60088721108217,56.9658542737766,0.18494623655914,1.611,0.102508960573477,0.258781362007168
"522",13473822.755208,307094.694297014,169900,3303.43351991985,802.596926546843,94800,1.99829830000514,97.9573786686542,0.117127722189523,1.417,0.075927015891701,0.283696291936433
"523",13473279.474236,306733.388980617,226600,3227.95273435485,770.0506985648,82900,7.11342397626628,79.5593958757927,0.199470432480141,1.555,0.125772285966461,0.269196822594881
"524",13473247.9812898,306716.028580346,225600,3219.07731729668,765.178072140457,83000,7.20539345308486,71.3645282685869,0.194148936170213,1.495,0.142730496453901,0.281914893617021
"525",13473077.9740667,306766.713188251,62000,2951.61272441394,251.076592353072,42500,0.772895364589035,114.5189040858,0.0403225806451613,0.947,0.112903225806452,0.17741935483871
"526",13473117.4751669,306785.719380401,57600,436.760005164212,98.6499762968993,48400,0.797052721738519,14.6208643065345,0.0295138888888889,0.787,0.0225694444444444,0.157986111111111
"527",13472911.4151191,306701.062949096,87600,3155.34589994272,814.349485766176,31500,0.809324877387891,89.134286835673,0.174657534246575,1.638,0.168949771689498,0.263698630136986
"528",13472828.6958124,306709.702546937,84200,3300.98684194509,700.836320823975,37600,1.04428309535261,117.678882094048,0.100950118764846,1.476,0.110451306413302,0.250593824228029
"529",13472784.3204275,306690.140435978,57200,3242.71352539519,575.67946080448,30800,0.993127499664881,135.419445195045,0.0874125874125874,1.472,0.106643356643357,0.174825174825175
"530",13472514.7058162,306524.264250255,144800,3112.24357278875,741.363693127451,30400,1.7600954897486,71.1247919582484,0.265193370165746,1.734,0.209254143646409,0.233425414364641
"531",13482160.2445573,312767.82918535,115700,3283.0911912817,411.667191696102,58100,2.04248751401661,67.7941944126475,0.216076058772688,1.432,0.0233362143474503,0.267070008643042
"532",13481927.3817678,312642.673668417,112200,2917.7681283374,404.294882522469,42500,2.32333229144468,60.253631877589,0.263814616755793,1.501,0.0490196078431373,0.24331550802139
"533",13482218.4116912,312741.190392409,149800,3255.89769436813,734.216009908199,61600,2.97975960317717,65.9332896202494,0.251668891855808,1.59,0.0634178905206943,0.19826435246996
"534",13482259.2575602,312761.760578239,190400,3205.63376399373,710.510170779793,74900,2.93149912937712,59.7127035730191,0.264705882352941,1.557,0.0661764705882353,0.18172268907563
"535",13482299.8060743,312782.910716238,116000,3263.07557896722,611.292264692783,51800,2.55164452199686,88.7664395362222,0.200862068965517,1.279,0.0474137931034483,0.208620689655172
"536",13482340.4445432,312803.886358473,130700,3021.98488766477,587.31149056269,81500,2.21355504846499,85.4681381453399,0.0872226472838562,1.269,0.0382555470543229,0.153787299158378
"537",13482381.4132434,312824.209026176,216500,2997.24064492136,409.347516300537,162000,1.57096851122472,91.3572378241824,0.0586605080831409,1.172,0.00739030023094688,0.0849884526558891
"538",13482578.5689429,312922.148484901,41300,3129.48344490444,643.130213859255,11800,4.24609001070563,323.628708478393,0.154963680387409,1.463,0.0968523002421307,0.278450363196126
"539",13482616.765429,312941.623181626,48900,3096.14498032512,705.832176823297,13200,3.32505957631353,252.486038586789,0.325153374233129,1.546,0.0408997955010225,0.208588957055215
"540",13482731.3548211,313000.047401636,32400,3143.05042922184,731.537285798415,7100,1.94861706347202,339.313765461982,0.216049382716049,1.337,0.0771604938271605,0.287037037037037
